,provinsi,kab_kota,kecamatan,url
673,Prov. Jawa Timur,Kota Surabaya,Kec. Tenggilis Mejoyo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056005
674,Prov. Jawa Timur,Kota Surabaya,Kec. Pakal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056030
675,Prov. Jawa Timur,Kota Surabaya,Kec. Gununganyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056006
676,Prov. Jawa Timur,Kota Surabaya,Kec. Benowo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056028
677,Prov. Jawa Timur,Kota Surabaya,Kec. Bulak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056029
678,Prov. Jawa Timur,Kota Surabaya,Kec. Jambangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056002
679,Prov. Jawa Timur,Kota Surabaya,Kec. Asemrowo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056027
680,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Genteng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052510
681,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Muncar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052505
682,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Srono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052511
683,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Cluring,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052506
684,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Banyuwangi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052518
685,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Glenmore,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052508
686,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Wongsorejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052521
687,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Tegaldlimo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052504
688,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Gambiran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052507
689,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Purwoharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052503
690,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Pesanggaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052501
691,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Kalibaru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052509
692,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Rogojampi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052512
693,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Bangorejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052502
694,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Sempu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052515
695,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Siliragung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052524
696,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Kabat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052513
697,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Kalipuro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052520
698,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Singojuruh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052514
699,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Tegalsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052523
700,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Songgon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052516
701,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Giri,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052519
702,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Blimbingsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052525
703,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Licin,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052522
704,Prov. Jawa Timur,Kab. Banyuwangi,Kec. Glagah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052517
705,Prov. Jawa Timur,Kab. Bangkalan,Kec. Kokop,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052915
706,Prov. Jawa Timur,Kab. Bangkalan,Kec. Bangkalan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052911
707,Prov. Jawa Timur,Kab. Bangkalan,Kec. Geger,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052914
708,Prov. Jawa Timur,Kab. Bangkalan,Kec. Tanah Merah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052908
709,Prov. Jawa Timur,Kab. Bangkalan,Kec. Blega,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052905
710,Prov. Jawa Timur,Kab. Bangkalan,Kec. Galis,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052907
711,Prov. Jawa Timur,Kab. Bangkalan,Kec. Konang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052906
712,Prov. Jawa Timur,Kab. Bangkalan,Kec. Burneh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052912
713,Prov. Jawa Timur,Kab. Bangkalan,Kec. Modung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052904
714,Prov. Jawa Timur,Kab. Bangkalan,Kec. Kwanyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052903
715,Prov. Jawa Timur,Kab. Bangkalan,Kec. Arosbaya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052913
716,Prov. Jawa Timur,Kab. Bangkalan,Kec. Socah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052910
717,Prov. Jawa Timur,Kab. Bangkalan,Kec. Tanjungbumi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052916
718,Prov. Jawa Timur,Kab. Bangkalan,Kec. Klampis,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052918
719,Prov. Jawa Timur,Kab. Bangkalan,Kec. Sepulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052917
720,Prov. Jawa Timur,Kab. Bangkalan,Kec. Labang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052902
721,Prov. Jawa Timur,Kab. Bangkalan,Kec. Kamal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052901
722,Prov. Jawa Timur,Kab. Bangkalan,Kec. Tragah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052909
723,Prov. Jawa Timur,Kab. Sampang,Kec. Sampang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052703
724,Prov. Jawa Timur,Kab. Sampang,Kec. Kedungdung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052706
725,Prov. Jawa Timur,Kab. Sampang,Kec. Ketapang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052711
726,Prov. Jawa Timur,Kab. Sampang,Kec. Banyuates,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052709
727,Prov. Jawa Timur,Kab. Sampang,Kec. Omben,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052705
728,Prov. Jawa Timur,Kab. Sampang,Kec. Camplong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052704
729,Prov. Jawa Timur,Kab. Sampang,Kec. Sokobanah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052712
730,Prov. Jawa Timur,Kab. Sampang,Kec. Karangpenang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052713
731,Prov. Jawa Timur,Kab. Sampang,Kec. Tambelangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052708
732,Prov. Jawa Timur,Kab. Sampang,Kec. Robatal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052710
733,Prov. Jawa Timur,Kab. Sampang,Kec. Jrengik,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052707
734,Prov. Jawa Timur,Kab. Sampang,Kec. Torjun,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052702
735,Prov. Jawa Timur,Kab. Sampang,Kec. Sreseh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052701
736,Prov. Jawa Timur,Kab. Sampang,Kec. Pangarengan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052714
737,Prov. Jawa Timur,Kab. Sumenep,Kec. Arjasa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052824
738,Prov. Jawa Timur,Kab. Sumenep,Kec. Kota Sumenep,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052807
739,Prov. Jawa Timur,Kab. Sumenep,Kec. Sapeken,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052823
740,Prov. Jawa Timur,Kab. Sumenep,Kec. Guluk Guluk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052810
741,Prov. Jawa Timur,Kab. Sumenep,Kec. Batang-Batang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052818
742,Prov. Jawa Timur,Kab. Sumenep,Kec. Bluto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052802
743,Prov. Jawa Timur,Kab. Sumenep,Kec. Lenteng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052808
744,Prov. Jawa Timur,Kab. Sumenep,Kec. Rubaru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052813
745,Prov. Jawa Timur,Kab. Sumenep,Kec. Pragaan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052801
746,Prov. Jawa Timur,Kab. Sumenep,Kec. Ganding,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052809
747,Prov. Jawa Timur,Kab. Sumenep,Kec. Pasongsongan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052811
748,Prov. Jawa Timur,Kab. Sumenep,Kec. Talango,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052805
749,Prov. Jawa Timur,Kab. Sumenep,Kec. Ra as,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052822
750,Prov. Jawa Timur,Kab. Sumenep,Kec. Kangayan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052828
751,Prov. Jawa Timur,Kab. Sumenep,Kec. Ambunten,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052812
752,Prov. Jawa Timur,Kab. Sumenep,Kec. Dungkek,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052819
753,Prov. Jawa Timur,Kab. Sumenep,Kec. Saronggi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052803
754,Prov. Jawa Timur,Kab. Sumenep,Kec. Gayam,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052821
755,Prov. Jawa Timur,Kab. Sumenep,Kec. Batuputih,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052816
756,Prov. Jawa Timur,Kab. Sumenep,Kec. Gapura,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052817
757,Prov. Jawa Timur,Kab. Sumenep,Kec. Dasuk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052814
758,Prov. Jawa Timur,Kab. Sumenep,Kec. Kalianget,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052806
759,Prov. Jawa Timur,Kab. Sumenep,Kec. Manding,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052815
760,Prov. Jawa Timur,Kab. Sumenep,Kec. Masalembu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052825
761,Prov. Jawa Timur,Kab. Sumenep,Kec. Giligenteng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052804
762,Prov. Jawa Timur,Kab. Sumenep,Kec. Nonggunong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052820
763,Prov. Jawa Timur,Kab. Sumenep,Kec. Batuan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052827
764,Prov. Jawa Timur,Kab. Pasuruan,Kec. Pandaan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051912
765,Prov. Jawa Timur,Kab. Pasuruan,Kec. Gempol,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051913
766,Prov. Jawa Timur,Kab. Pasuruan,Kec. Bangil,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051915
767,Prov. Jawa Timur,Kab. Pasuruan,Kec. Purwosari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051909
768,Prov. Jawa Timur,Kab. Pasuruan,Kec. Sukorejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051911
769,Prov. Jawa Timur,Kab. Pasuruan,Kec. Purwodadi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051901
770,Prov. Jawa Timur,Kab. Pasuruan,Kec. Prigen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051910
771,Prov. Jawa Timur,Kab. Pasuruan,Kec. Beji,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051914
772,Prov. Jawa Timur,Kab. Pasuruan,Kec. Kejayan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051907
773,Prov. Jawa Timur,Kab. Pasuruan,Kec. Grati,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051922
774,Prov. Jawa Timur,Kab. Pasuruan,Kec. Tutur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051902
775,Prov. Jawa Timur,Kab. Pasuruan,Kec. Kraton,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051917
776,Prov. Jawa Timur,Kab. Pasuruan,Kec. Lekok,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051923
777,Prov. Jawa Timur,Kab. Pasuruan,Kec. Wonorejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051908
778,Prov. Jawa Timur,Kab. Pasuruan,Kec. Nguling,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051924
779,Prov. Jawa Timur,Kab. Pasuruan,Kec. Pasrepan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051906
780,Prov. Jawa Timur,Kab. Pasuruan,Kec. Lumbang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051905
781,Prov. Jawa Timur,Kab. Pasuruan,Kec. Rembang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051916
782,Prov. Jawa Timur,Kab. Pasuruan,Kec. Gondang Wetan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051919
783,Prov. Jawa Timur,Kab. Pasuruan,Kec. Rejoso,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051920
784,Prov. Jawa Timur,Kab. Pasuruan,Kec. Winongan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051921
785,Prov. Jawa Timur,Kab. Pasuruan,Kec. Puspo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051903
786,Prov. Jawa Timur,Kab. Pasuruan,Kec. Tosari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051904
787,Prov. Jawa Timur,Kab. Pasuruan,Kec. Pohjentrek,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051918
788,Prov. Jawa Timur,Kab. Probolinggo,Kec. Kraksaan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052015
789,Prov. Jawa Timur,Kab. Probolinggo,Kec. Tiris,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052008
790,Prov. Jawa Timur,Kab. Probolinggo,Kec. Leces,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052005
791,Prov. Jawa Timur,Kab. Probolinggo,Kec. Maron,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052018
792,Prov. Jawa Timur,Kab. Probolinggo,Kec. Paiton,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052013
793,Prov. Jawa Timur,Kab. Probolinggo,Kec. Sumberasih,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052024
794,Prov. Jawa Timur,Kab. Probolinggo,Kec. Krucil,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052009
795,Prov. Jawa Timur,Kab. Probolinggo,Kec. Gading,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052010
796,Prov. Jawa Timur,Kab. Probolinggo,Kec. Tongas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052023
797,Prov. Jawa Timur,Kab. Probolinggo,Kec. Banyuanyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052007
798,Prov. Jawa Timur,Kab. Probolinggo,Kec. Krejengan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052016
799,Prov. Jawa Timur,Kab. Probolinggo,Kec. Pakuniran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052011
800,Prov. Jawa Timur,Kab. Probolinggo,Kec. Gending,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052019
801,Prov. Jawa Timur,Kab. Probolinggo,Kec. Bantaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052004
802,Prov. Jawa Timur,Kab. Probolinggo,Kec. Kuripan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052003
803,Prov. Jawa Timur,Kab. Probolinggo,Kec. Sukapura,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052001
804,Prov. Jawa Timur,Kab. Probolinggo,Kec. Pajarakan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052017
805,Prov. Jawa Timur,Kab. Probolinggo,Kec. Besuk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052014
806,Prov. Jawa Timur,Kab. Probolinggo,Kec. Lumbang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052022
807,Prov. Jawa Timur,Kab. Probolinggo,Kec. Sumber,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052002
808,Prov. Jawa Timur,Kab. Probolinggo,Kec. Tegalsiwalan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052006
809,Prov. Jawa Timur,Kab. Probolinggo,Kec. Dringu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052020
810,Prov. Jawa Timur,Kab. Probolinggo,Kec. Wonomerto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052021
811,Prov. Jawa Timur,Kab. Probolinggo,Kec. Kotaanyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052012
812,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Bojonegoro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050516
813,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kedungadem,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050508
814,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Sumberrejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050512
815,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Baureno,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050510
816,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Dander,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050518
817,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Tambakrejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050503
818,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Ngraho,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050502
819,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Ngasem,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050519
820,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Balen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050513
821,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kepohbaru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050509
822,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kanor,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050511
823,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Sugihwaras,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050507
824,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kalitidu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050520
825,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kapas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050515
826,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Padangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050523
827,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Temayang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050506
828,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Malo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050521
829,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Sekar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050527
830,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kasiman,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050524
831,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Gondang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050526
832,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Sukosewu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050514
833,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Purwosari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050522
834,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Margomulyo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050501
835,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Trucuk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050517
836,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Gayam,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050528
837,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Bubulan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050505
838,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Ngambon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050504
839,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kedewan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050525
840,Prov. Jawa Timur,Kab. Lamongan,Kec. Lamongan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050713
841,Prov. Jawa Timur,Kab. Lamongan,Kec. Babat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050710
842,Prov. Jawa Timur,Kab. Lamongan,Kec. Sugio,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050707
843,Prov. Jawa Timur,Kab. Lamongan,Kec. Brondong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050726
844,Prov. Jawa Timur,Kab. Lamongan,Kec. Kedungpring,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050708
845,Prov. Jawa Timur,Kab. Lamongan,Kec. Paciran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050725
846,Prov. Jawa Timur,Kab. Lamongan,Kec. Ngimbang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050703
847,Prov. Jawa Timur,Kab. Lamongan,Kec. Sambeng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050704
848,Prov. Jawa Timur,Kab. Lamongan,Kec. Modo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050709
849,Prov. Jawa Timur,Kab. Lamongan,Kec. Tikung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050714
850,Prov. Jawa Timur,Kab. Lamongan,Kec. Kembang Bahu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050706
851,Prov. Jawa Timur,Kab. Lamongan,Kec. Sukodadi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050712
852,Prov. Jawa Timur,Kab. Lamongan,Kec. Sekaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050721
853,Prov. Jawa Timur,Kab. Lamongan,Kec. Pucuk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050711
854,Prov. Jawa Timur,Kab. Lamongan,Kec. Karang Geneng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050720
855,Prov. Jawa Timur,Kab. Lamongan,Kec. Mantup,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050705
856,Prov. Jawa Timur,Kab. Lamongan,Kec. Turi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050718
857,Prov. Jawa Timur,Kab. Lamongan,Kec. Laren,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050723
858,Prov. Jawa Timur,Kab. Lamongan,Kec. Glagah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050716
859,Prov. Jawa Timur,Kab. Lamongan,Kec. Karangbinangun,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050717
860,Prov. Jawa Timur,Kab. Lamongan,Kec. Deket,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050715
861,Prov. Jawa Timur,Kab. Lamongan,Kec. Kalitengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050719
862,Prov. Jawa Timur,Kab. Lamongan,Kec. Maduran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050722
863,Prov. Jawa Timur,Kab. Lamongan,Kec. Solokuro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050724
864,Prov. Jawa Timur,Kab. Lamongan,Kec. Bluluk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050702
865,Prov. Jawa Timur,Kab. Lamongan,Kec. Sukorame,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050701
866,Prov. Jawa Timur,Kab. Lamongan,Kec. Sarirejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050727
867,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sidoarjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050211
868,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Taman,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050216
869,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Waru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050214
870,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Krian,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050217
871,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tulangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050208
872,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Porong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050204
873,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Candi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050207
874,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Gedangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050215
875,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Buduran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050212
876,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tarik,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050201
877,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sukodono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050210
878,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tanggulangin,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050206
879,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Krembung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050203
880,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Wonoayu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050209
881,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Prambon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050202
